Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-08-11 00:00:00-04:00,172.13649857758625,173.32776678312055,171.78905797397582,172.55345153808594,7256800,0.0,0.0,JNJ
2025-08-12 00:00:00-04:00,172.73212285100382,173.4865795436525,170.5580781915039,171.52101135253906,7916700,0.0,0.0,JNJ
2025-08-13 00:00:00-04:00,171.7394119513535,173.26818386678403,171.44159491266853,173.14906311035156,5878700,0.0,0.0,JNJ
2025-08-14 00:00:00-04:00,173.03986803125628,174.43959754208356,171.4614573816532,173.44688415527344,8241700,0.0,0.0,JNJ
2025-08-15 00:00:00-04:00,174.2906945797857,175.97830428834766,173.68513881492242,175.35289001464844,9477600,0.0,0.0,JNJ
2025-08-18 00:00:00-04:00,175.21390709843195,176.27611765877361,174.8168278156073,174.96572875976562,9284000,0.0,0.0,JNJ
2025-08-19 00:00:00-04:00,174.75725508103903,176.88166108804336,174.69769470242457,176.5044403076172,9274200,0.0,0.0,JNJ
2025-08-20 00:00:00-04:00,177.19934630540888,179.2939722373882,176.7029895930688,177.536865234375,9030000,0.0,0.0,JNJ
2025-08-21 00:00:00-04:00,177.24898464409927,178.767834968949,176.86182701516904,177.62620544433594,8859600,0.0,0.0,JNJ
2025-08-22 00:00:00-04:00,178.72811660435497,179.83996592972952,176.17685100409255,177.98358154296875,9524000,0.0,0.0,JNJ
2025-08-25 00:00:00-04:00,178.21191308578193,178.94651130433263,176.99086470246428,177.11000061035156,6229100,0.0,0.0,JNJ
2025-08-26 00:00:00-04:00,176.75,177.16000366210938,175.77000427246094,176.49000549316406,9145000,1.3,0.0,JNJ
2025-08-27 00:00:00-04:00,176.97000122070312,177.69000244140625,176.16000366210938,176.7899932861328,5951100,0.0,0.0,JNJ
2025-08-28 00:00:00-04:00,176.3699951171875,176.49000549316406,174.6300048828125,175.4499969482422,6424700,0.0,0.0,JNJ
2025-08-29 00:00:00-04:00,175.97000122070312,177.41000366210938,175.4499969482422,177.1699981689453,6942300,0.0,0.0,JNJ
2025-09-02 00:00:00-04:00,177.47000122070312,179.1999969482422,176.88999938964844,178.05999755859375,9049000,0.0,0.0,JNJ
2025-09-03 00:00:00-04:00,177.6699981689453,178.2899932861328,176.52999877929688,178.0,7111700,0.0,0.0,JNJ
2025-09-04 00:00:00-04:00,178.0,178.89999389648438,177.5500030517578,178.75999450683594,7854800,0.0,0.0,JNJ
2025-09-05 00:00:00-04:00,178.0,179.50999450683594,176.55999755859375,178.42999267578125,9733800,0.0,0.0,JNJ
2025-09-08 00:00:00-04:00,177.36000061035156,179.4499969482422,176.6999969482422,178.1300048828125,8382500,0.0,0.0,JNJ
2025-09-09 00:00:00-04:00,178.0,178.08999633789062,176.4499969482422,176.9600067138672,6005700,0.0,0.0,JNJ
2025-09-10 00:00:00-04:00,176.3000030517578,176.60499572753906,174.3300018310547,175.7899932861328,5366483,0.0,0.0,JNJ
2025-08-11 00:00:00-04:00,24.600000381469727,24.920000076293945,24.530000686645508,24.579999923706055,38115700,0.0,0.0,PFE
2025-08-12 00:00:00-04:00,24.65999984741211,24.770000457763672,24.469999313354492,24.649999618530273,34402700,0.0,0.0,PFE
2025-08-13 00:00:00-04:00,24.75,25.200000762939453,24.739999771118164,25.15999984741211,40176500,0.0,0.0,PFE
2025-08-14 00:00:00-04:00,25.09000015258789,25.18000030517578,24.81999969482422,25.110000610351562,32514000,0.0,0.0,PFE
2025-08-15 00:00:00-04:00,25.219999313354492,25.299999237060547,24.969999313354492,25.139999389648438,31844800,0.0,0.0,PFE
2025-08-18 00:00:00-04:00,25.139999389648438,25.229999542236328,25.010000228881836,25.06999969482422,35623300,0.0,0.0,PFE
2025-08-19 00:00:00-04:00,25.139999389648438,25.43000030517578,25.100000381469727,25.31999969482422,29170500,0.0,0.0,PFE
2025-08-20 00:00:00-04:00,25.389999389648438,25.690000534057617,25.34000015258789,25.3799991607666,38111000,0.0,0.0,PFE
2025-08-21 00:00:00-04:00,25.40999984741211,25.889999389648438,25.3700008392334,25.739999771118164,37068100,0.0,0.0,PFE
2025-08-22 00:00:00-04:00,25.899999618530273,26.110000610351562,25.760000228881836,25.8799991607666,34560500,0.0,0.0,PFE
2025-08-25 00:00:00-04:00,25.8799991607666,25.889999389648438,25.110000610351562,25.139999389648438,32684200,0.0,0.0,PFE
2025-08-26 00:00:00-04:00,25.139999389648438,25.239999771118164,24.8700008392334,24.920000076293945,43938700,0.0,0.0,PFE
2025-08-27 00:00:00-04:00,25.010000228881836,25.170000076293945,24.850000381469727,25.06999969482422,31840300,0.0,0.0,PFE
2025-08-28 00:00:00-04:00,25.06999969482422,25.06999969482422,24.510000228881836,24.600000381469727,44306800,0.0,0.0,PFE
2025-08-29 00:00:00-04:00,24.68000030517578,24.8799991607666,24.510000228881836,24.760000228881836,37030000,0.0,0.0,PFE
2025-09-02 00:00:00-04:00,24.729999542236328,25.06999969482422,24.709999084472656,24.979999542236328,44725000,0.0,0.0,PFE
2025-09-03 00:00:00-04:00,24.8799991607666,25.1200008392334,24.719999313354492,24.790000915527344,30957600,0.0,0.0,PFE
2025-09-04 00:00:00-04:00,24.780000686645508,24.780000686645508,24.350000381469727,24.540000915527344,41695500,0.0,0.0,PFE
2025-09-05 00:00:00-04:00,24.56999969482422,24.889999389648438,24.510000228881836,24.8799991607666,34613200,0.0,0.0,PFE
2025-09-08 00:00:00-04:00,24.899999618530273,24.969999313354492,24.309999465942383,24.549999237060547,49242900,0.0,0.0,PFE
2025-09-09 00:00:00-04:00,24.549999237060547,24.790000915527344,24.510000228881836,24.709999084472656,32751300,0.0,0.0,PFE
2025-09-10 00:00:00-04:00,24.639999389648438,24.649999618530273,24.450000762939453,24.56999969482422,32907297,0.0,0.0,PFE
2025-08-11 00:00:00-04:00,80.95999908447266,81.63999938964844,79.62999725341797,80.02999877929688,8210700,0.0,0.0,MRK
2025-08-12 00:00:00-04:00,80.47000122070312,80.94000244140625,79.66999816894531,80.30000305175781,7852700,0.0,0.0,MRK
2025-08-13 00:00:00-04:00,80.75,82.83999633789062,80.19999694824219,82.70999908447266,11043800,0.0,0.0,MRK
2025-08-14 00:00:00-04:00,82.01000213623047,83.4000015258789,81.5999984741211,82.76000213623047,10217600,0.0,0.0,MRK
2025-08-15 00:00:00-04:00,83.72000122070312,84.73999786376953,83.36000061035156,84.20999908447266,10481400,0.0,0.0,MRK
2025-08-18 00:00:00-04:00,84.26000213623047,85.1500015258789,84.08000183105469,84.22000122070312,8273600,0.0,0.0,MRK
2025-08-19 00:00:00-04:00,84.37999725341797,85.80000305175781,84.37999725341797,84.93000030517578,14307700,0.0,0.0,MRK
